,client_ip,client_ip_flat,resp_time,sess_class,sess_end,sess_id,sess_start,sess_time
1717,117.210.116.18,217310216118,0.164999,1,22-07-2015 09:01:17.117,1718,22-07-2015 09:00:43,0.714999
1718,1.39.97.91,101139197191,0.001969,1,22-07-2015 09:02:22.222,1719,22-07-2015 09:00:44,1.635302333
1719,120.59.104.155,220159204255,0.00671,1,22-07-2015 09:04:06.46,1720,22-07-2015 09:00:44,3.373376667
1720,117.217.63.245,217317163345,0.026151,0,22-07-2015 09:00:44.044,1721,22-07-2015 09:00:44,0.026151
1721,117.233.26.219,217333126319,0.032261,1,22-07-2015 09:04:39.439,1722,22-07-2015 09:00:44,3.948927667
1722,103.228.41.216,203328141316,0.002374,0,22-07-2015 09:00:49.049,1723,22-07-2015 09:00:44,0.085707333
1723,125.17.191.171,225117291271,0.002374,1,22-07-2015 09:04:42.442,1724,22-07-2015 09:00:43,3.969040667
1724,122.162.142.210,222262242310,0.00114,0,22-07-2015 09:00:46.046,1725,22-07-2015 09:00:44,0.034473333
1725,115.184.11.197,215284111297,0.026151,0,22-07-2015 09:00:44.044,1726,22-07-2015 09:00:44,0.026151
1726,117.209.213.236,217309313336,0.15339,1,22-07-2015 09:00:58.058,1727,22-07-2015 09:00:44,0.370056667
1727,103.224.147.73,203324247173,0.15339,0,22-07-2015 09:00:44.044,1728,22-07-2015 09:00:44,0.15339
1728,103.224.147.73,203324247173,0.003948,1,22-07-2015 09:04:43.443,1729,22-07-2015 09:00:44,3.970614667
1729,117.198.92.255,217298192355,0.164999,1,22-07-2015 09:01:10.110,1730,22-07-2015 09:00:44,0.598332333
1730,120.59.158.61,220159258161,0.026151,0,22-07-2015 09:00:44.044,1731,22-07-2015 09:00:44,0.026151
1731,205.204.85.22,305304185122,0.015131,0,22-07-2015 09:00:52.052,1732,22-07-2015 09:00:44,0.148464333
1732,1.187.227.6,101287327106,0.15339,1,22-07-2015 09:02:09.29,1733,22-07-2015 09:00:44,1.570056667
1733,37.228.105.130,137328205230,0.026151,0,22-07-2015 09:00:44.044,1734,22-07-2015 09:00:44,0.026151
1734,114.143.137.124,214243237224,0.003948,1,22-07-2015 09:03:24.324,1735,22-07-2015 09:00:44,2.670614667
1735,164.100.8.3,264200108103,0.008203,1,22-07-2015 09:04:31.431,1736,22-07-2015 09:00:44,3.791536333
1736,160.62.13.190,260162113290,0.032261,1,22-07-2015 09:03:55.355,1737,22-07-2015 09:00:44,3.215594333
1737,14.96.206.255,114196306355,0.026151,0,22-07-2015 09:00:44.044,1738,22-07-2015 09:00:44,0.026151
1738,1.39.14.11,101139114111,0.008806,1,22-07-2015 09:03:46.346,1739,22-07-2015 09:00:44,3.042139333
1739,111.91.72.142,211191172242,0.026151,0,22-07-2015 09:00:44.044,1740,22-07-2015 09:00:44,0.026151
1740,183.87.89.179,283187189279,0.002374,0,22-07-2015 09:00:54.054,1741,22-07-2015 09:00:44,0.169040667
1741,202.60.63.100,302160163200,0.011047,1,22-07-2015 09:04:26.426,1742,22-07-2015 09:00:44,3.711047
1742,117.250.209.21,217350309121,0.153101,1,22-07-2015 09:01:06.16,1743,22-07-2015 09:00:44,0.519767667
1743,111.93.148.114,211193248214,0.008806,1,22-07-2015 09:04:20.420,1744,22-07-2015 09:00:44,3.608806
1744,121.242.160.226,221342260326,0.0024,1,22-07-2015 09:03:46.346,1745,22-07-2015 09:00:44,3.035733333
1745,14.139.189.40,114239289140,0.018224,1,22-07-2015 09:04:32.432,1746,22-07-2015 09:00:44,3.818224
1746,164.100.175.60,264200275160,0.001969,1,22-07-2015 09:03:33.333,1747,22-07-2015 09:00:44,2.818635667
1747,61.2.8.246,161102108346,0.008806,1,22-07-2015 09:01:51.151,1748,22-07-2015 09:00:44,1.125472667
1748,107.167.107.193,207267207293,0.026151,0,22-07-2015 09:00:44.044,1749,22-07-2015 09:00:44,0.026151
1749,107.167.107.210,207267207310,0.008203,1,22-07-2015 09:02:26.226,1750,22-07-2015 09:00:44,1.708203
1750,59.165.174.234,159265274334,0.0024,1,22-07-2015 09:01:37.137,1751,22-07-2015 09:00:44,0.885733333
1751,182.70.25.136,282170125236,0.008806,1,22-07-2015 09:03:20.320,1752,22-07-2015 09:00:44,2.592139333
1752,103.27.171.54,203127271154,0.00349,1,22-07-2015 09:02:11.211,1753,22-07-2015 09:00:44,1.436823333
1753,117.244.53.191,217344153291,0.015131,1,22-07-2015 09:01:11.111,1754,22-07-2015 09:00:44,0.465131
1754,117.222.114.85,217322214185,0.028132,1,22-07-2015 09:04:38.438,1755,22-07-2015 09:00:44,3.911465333
1755,180.151.78.67,280251178167,0.066878,1,22-07-2015 09:04:25.425,1756,22-07-2015 09:00:44,3.733544667
1756,103.238.158.251,203338258351,0.010657,1,22-07-2015 09:04:39.439,1757,22-07-2015 09:00:44,3.910657
1757,61.2.13.139,161102113239,0.008806,1,22-07-2015 09:03:37.337,1758,22-07-2015 09:00:44,2.875472667
1758,14.139.250.94,114239350194,0.015131,1,22-07-2015 09:03:02.32,1759,22-07-2015 09:00:44,2.298464333
1759,223.30.72.86,323130172186,0.033154,1,22-07-2015 09:03:37.337,1760,22-07-2015 09:00:44,2.916487333
1760,49.204.148.84,149304248184,0.021615,1,22-07-2015 09:02:17.217,1761,22-07-2015 09:00:44,1.554948333
1761,111.93.67.82,211193167182,0.15339,0,22-07-2015 09:00:45.045,1762,22-07-2015 09:00:44,0.170056667
1762,49.156.71.128,149256171228,0.15339,1,22-07-2015 09:01:23.123,1763,22-07-2015 09:00:44,0.786723333
1763,107.167.109.34,207267209134,0.002374,1,22-07-2015 09:01:22.122,1764,22-07-2015 09:00:44,0.635707333
1764,117.212.143.141,217312243241,0.015131,0,22-07-2015 09:00:46.046,1765,22-07-2015 09:00:44,0.048464333
1765,106.218.242.161,206318342261,0.008806,1,22-07-2015 09:02:48.248,1766,22-07-2015 09:00:44,2.058806
1766,61.246.186.198,161346286298,0.018224,1,22-07-2015 09:03:59.359,1767,22-07-2015 09:00:44,3.268224
1767,14.98.39.102,114198139202,0.011115,1,22-07-2015 09:04:41.441,1768,22-07-2015 09:00:44,3.961115
1768,122.161.254.184,222261354284,0.021615,1,22-07-2015 09:02:33.233,1769,22-07-2015 09:00:44,1.821615
1769,106.51.234.105,206151334205,0.026151,0,22-07-2015 09:00:44.044,1770,22-07-2015 09:00:44,0.026151
1770,117.217.236.46,217317336146,0.002374,1,22-07-2015 09:03:15.315,1771,22-07-2015 09:00:44,2.502374
1771,116.75.46.195,216175146295,0.15339,0,22-07-2015 09:00:47.047,1772,22-07-2015 09:00:44,0.186723333
1772,106.215.167.14,206315267114,0.015131,1,22-07-2015 09:01:05.15,1773,22-07-2015 09:00:44,0.348464333
1773,117.254.82.231,217354182331,0.026151,0,22-07-2015 09:00:44.044,1774,22-07-2015 09:00:44,0.026151
1774,1.39.80.21,101139180121,0.026151,0,22-07-2015 09:00:44.044,1775,22-07-2015 09:00:44,0.026151
1775,14.139.214.2,114239314102,0.164999,0,22-07-2015 09:00:54.054,1776,22-07-2015 09:00:44,0.314999
1776,164.100.31.210,264200131310,0.008203,1,22-07-2015 09:03:08.38,1777,22-07-2015 09:00:44,2.391536333
1777,207.46.13.22,307146113122,0.008203,1,22-07-2015 09:04:09.49,1778,22-07-2015 09:00:44,3.408203
1778,117.238.36.80,217338136180,0.00114,1,22-07-2015 09:01:18.118,1779,22-07-2015 09:00:44,0.567806667
1779,1.38.21.28,101138121128,0.026151,0,22-07-2015 09:00:44.044,1780,22-07-2015 09:00:44,0.026151
1780,203.91.213.69,303191313169,0.003401,1,22-07-2015 09:04:29.429,1781,22-07-2015 09:00:45,3.736734333
1781,106.51.234.186,206151334286,0.15339,0,22-07-2015 09:00:46.046,1782,22-07-2015 09:00:45,0.170056667
1782,59.89.110.233,159189210333,0.003948,1,22-07-2015 09:04:04.44,1783,22-07-2015 09:00:45,3.320614667
1783,195.89.30.124,295189130224,0.00114,1,22-07-2015 09:03:55.355,1784,22-07-2015 09:00:45,3.167806667
1784,123.201.48.116,223301148216,0.15339,0,22-07-2015 09:00:51.051,1785,22-07-2015 09:00:45,0.25339
1785,202.88.154.18,302188254118,0.006705,1,22-07-2015 09:04:28.428,1786,22-07-2015 09:00:45,3.723371667
1786,14.139.196.5,114239296105,0.015131,1,22-07-2015 09:04:16.416,1787,22-07-2015 09:00:45,3.531797667
1787,124.125.48.146,224225148246,0.002374,1,22-07-2015 09:01:05.15,1788,22-07-2015 09:00:45,0.335707333
1788,49.14.31.38,149114131138,0.15339,1,22-07-2015 09:01:06.16,1789,22-07-2015 09:00:45,0.50339
1789,45.65.8.187,145165108287,0.001075,1,22-07-2015 09:02:35.235,1790,22-07-2015 09:00:45,1.834408333
1790,115.69.91.160,215169191260,0.028132,1,22-07-2015 09:04:14.414,1791,22-07-2015 09:00:45,3.511465333
1791,182.64.233.122,282164333222,0.164999,0,22-07-2015 09:00:45.045,1792,22-07-2015 09:00:45,0.164999
1792,124.253.17.141,224353117241,0.003666,1,22-07-2015 09:04:13.413,1793,22-07-2015 09:00:45,3.470332667
1793,213.254.212.104,313354312204,0.026151,0,22-07-2015 09:00:45.045,1794,22-07-2015 09:00:45,0.026151
1794,125.16.12.34,225116112134,0.011832,1,22-07-2015 09:03:25.325,1795,22-07-2015 09:00:45,2.678498667
1795,59.183.47.91,159283147191,0.026151,0,22-07-2015 09:00:45.045,1796,22-07-2015 09:00:45,0.026151
1796,117.196.200.34,217296300134,0.026151,0,22-07-2015 09:00:45.045,1797,22-07-2015 09:00:45,0.026151
1797,168.235.198.200,268335298300,0.026151,0,22-07-2015 09:00:45.045,1798,22-07-2015 09:00:45,0.026151
1798,209.73.137.105,309173237205,0.015131,1,22-07-2015 09:02:07.27,1799,22-07-2015 09:00:45,1.381797667
1799,171.77.198.119,271177298219,0.002374,1,22-07-2015 09:04:40.440,1800,22-07-2015 09:00:45,3.902374
1800,37.228.104.15,137328204115,0.015131,1,22-07-2015 09:01:36.136,1801,22-07-2015 09:00:45,0.865131
1801,117.201.92.239,217301192339,0.026151,0,22-07-2015 09:00:45.045,1802,22-07-2015 09:00:45,0.026151
1802,117.194.65.130,217294165230,0.15339,0,22-07-2015 09:00:46.046,1803,22-07-2015 09:00:45,0.170056667
1803,103.21.127.78,203121227178,0.0024,1,22-07-2015 09:03:42.342,1804,22-07-2015 09:00:45,2.9524
1804,117.239.41.163,217339141263,0.15339,0,22-07-2015 09:00:45.045,1805,22-07-2015 09:00:45,0.15339
1805,117.239.41.163,217339141263,0.008203,1,22-07-2015 09:03:59.359,1806,22-07-2015 09:00:45,3.241536333
1806,183.82.107.238,283182207338,0.011115,1,22-07-2015 09:03:43.343,1807,22-07-2015 09:00:45,2.977781667
1807,155.136.184.8,255236284108,0.032261,1,22-07-2015 09:04:39.439,1808,22-07-2015 09:00:45,3.915594333
1808,182.73.177.101,282173277201,0.00114,1,22-07-2015 09:04:12.412,1809,22-07-2015 09:00:45,3.45114
1809,101.58.10.214,201158110314,0.003948,1,22-07-2015 09:04:12.412,1810,22-07-2015 09:00:45,3.453948
1810,117.239.219.114,217339319214,0.0024,1,22-07-2015 09:04:05.45,1811,22-07-2015 09:00:45,3.319066667
1811,27.97.211.110,127197311210,0.005104,1,22-07-2015 09:03:56.356,1812,22-07-2015 09:00:45,3.188437333
1812,117.205.117.183,217305217283,0.01211,1,22-07-2015 09:03:30.330,1813,22-07-2015 09:00:45,2.76211
1813,120.57.170.99,220157270199,0.021615,1,22-07-2015 09:03:37.337,1814,22-07-2015 09:00:45,2.871615
1814,122.180.242.34,222280342134,0.015131,1,22-07-2015 09:04:32.432,1815,22-07-2015 09:00:45,3.781797667
1815,120.57.156.99,220157256199,0.026151,0,22-07-2015 09:00:45.045,1816,22-07-2015 09:00:45,0.026151
1816,37.228.105.222,137328205322,0.026151,0,22-07-2015 09:00:45.045,1817,22-07-2015 09:00:45,0.026151
1817,54.85.133.104,154185233204,0.026151,0,22-07-2015 09:00:45.045,1818,22-07-2015 09:00:45,0.026151
1818,49.204.204.132,149304304232,0.164999,1,22-07-2015 09:01:11.111,1819,22-07-2015 09:00:45,0.598332333
1819,182.19.72.120,282119172220,0.003948,1,22-07-2015 09:02:36.236,1820,22-07-2015 09:00:45,1.837281333
1820,106.215.161.162,206315261262,0.00114,1,22-07-2015 09:02:23.223,1821,22-07-2015 09:00:45,1.634473333
1821,61.3.90.63,161103190163,0.001075,1,22-07-2015 09:01:34.134,1822,22-07-2015 09:00:45,0.817741667
1822,122.161.193.146,222261293246,0.287766,1,22-07-2015 09:00:50.050,1823,22-07-2015 09:00:45,0.371099333
1823,107.23.255.12,207123355112,0.015131,1,22-07-2015 09:04:25.425,1824,22-07-2015 09:00:45,3.681797667
1824,1.39.15.69,101139115169,0.026151,0,22-07-2015 09:00:45.045,1825,22-07-2015 09:00:45,0.026151
1825,182.71.174.246,282171274346,0.015131,0,22-07-2015 09:00:48.048,1826,22-07-2015 09:00:45,0.065131
1826,101.57.198.132,201157298232,0.002374,0,22-07-2015 09:00:52.052,1827,22-07-2015 09:00:45,0.102374
1827,183.82.106.74,283182206174,0.021615,1,22-07-2015 09:03:19.319,1828,22-07-2015 09:00:45,2.571615
1828,106.220.249.75,206320349175,0.164999,1,22-07-2015 09:01:10.110,1829,22-07-2015 09:00:44,0.598332333
1829,122.163.9.233,222263109333,0.001075,1,22-07-2015 09:04:36.436,1830,22-07-2015 09:00:45,3.834408333
1830,210.56.146.132,310156246232,0.026151,0,22-07-2015 09:00:45.045,1831,22-07-2015 09:00:45,0.026151
1831,223.176.16.86,323276116186,0.001969,1,22-07-2015 09:03:33.333,1832,22-07-2015 09:00:45,2.785302333
1832,202.131.155.20,302231255120,0.011115,1,22-07-2015 09:03:05.35,1833,22-07-2015 09:00:45,2.327781667
1833,1.187.163.231,101287263331,0.021615,1,22-07-2015 09:02:17.217,1834,22-07-2015 09:00:45,1.538281667
1834,122.176.91.164,222276191264,0.015131,0,22-07-2015 09:00:50.050,1835,22-07-2015 09:00:45,0.081797667
1835,115.115.71.90,215215171190,0.011115,1,22-07-2015 09:03:02.32,1836,22-07-2015 09:00:45,2.294448333
1836,203.193.1.23,303293101123,0.015131,0,22-07-2015 09:00:48.048,1837,22-07-2015 09:00:45,0.048464333
1837,111.91.108.160,211191208260,0.026151,0,22-07-2015 09:00:45.045,1838,22-07-2015 09:00:45,0.026151
1838,59.144.58.37,159244158137,0.027602,1,22-07-2015 09:04:38.438,1839,22-07-2015 09:00:45,3.894268667
1839,117.226.16.58,217326116158,0.008203,1,22-07-2015 09:03:10.310,1840,22-07-2015 09:00:45,2.408203
1840,117.254.116.240,217354216340,0.018535,1,22-07-2015 09:04:42.442,1841,22-07-2015 09:00:45,3.951868333
1841,182.69.60.46,282169160146,0.015131,0,22-07-2015 09:00:52.052,1842,22-07-2015 09:00:45,0.115131
1842,117.242.112.57,217342212157,0.072296,1,22-07-2015 09:04:41.441,1843,22-07-2015 09:00:45,3.988962667
1843,37.228.106.201,137328206301,0.008806,1,22-07-2015 09:04:32.432,1844,22-07-2015 09:00:45,3.775472667
1844,106.223.70.56,206323170156,0.026151,0,22-07-2015 09:00:45.045,1845,22-07-2015 09:00:45,0.026151
1845,182.71.145.58,282171245158,0.15339,0,22-07-2015 09:00:45.045,1846,22-07-2015 09:00:45,0.15339
1846,182.71.145.58,282171245158,0.164999,0,22-07-2015 09:00:46.046,1847,22-07-2015 09:00:45,0.164999
1847,37.228.104.167,137328204267,0.008806,1,22-07-2015 09:01:35.135,1848,22-07-2015 09:00:45,0.842139333
1848,117.223.26.125,217323126225,0.164999,1,22-07-2015 09:01:32.132,1849,22-07-2015 09:00:46,0.931665667
1849,112.133.222.134,212233322234,0.164999,1,22-07-2015 09:01:22.122,1850,22-07-2015 09:00:45,0.764999
1850,14.139.242.60,114239342160,0.069577,1,22-07-2015 09:04:42.442,1851,22-07-2015 09:00:46,4.002910333
1851,210.212.218.30,310312318130,0.010657,1,22-07-2015 09:04:43.443,1852,22-07-2015 09:00:46,3.943990333
1852,125.23.168.6,225123268106,0.026151,0,22-07-2015 09:00:46.046,1853,22-07-2015 09:00:46,0.026151
1853,122.180.231.162,222280331262,0.026151,0,22-07-2015 09:00:46.046,1854,22-07-2015 09:00:46,0.026151
1854,14.98.131.169,114198231269,0.164999,1,22-07-2015 09:00:58.058,1855,22-07-2015 09:00:46,0.364999
1855,223.30.109.203,323130209303,0.003948,1,22-07-2015 09:04:34.434,1856,22-07-2015 09:00:46,3.803948
1856,103.52.137.66,203152237166,0.02091,1,22-07-2015 09:04:30.430,1857,22-07-2015 09:00:46,3.754243333
1857,14.139.213.147,114239313247,0.015131,1,22-07-2015 09:03:25.325,1858,22-07-2015 09:00:46,2.665131
1858,1.23.84.186,101123184286,0.015131,1,22-07-2015 09:02:34.234,1859,22-07-2015 09:00:46,1.815131
1859,202.91.134.9,302191234109,0.001075,1,22-07-2015 09:01:42.142,1860,22-07-2015 09:00:46,0.917741667
1860,106.215.150.200,206315250300,0.008203,1,22-07-2015 09:01:55.155,1861,22-07-2015 09:00:45,1.158203
1861,122.175.226.116,222275326216,0.001969,1,22-07-2015 09:04:22.422,1862,22-07-2015 09:00:46,3.601969
1862,14.96.185.131,114196285231,0.164999,1,22-07-2015 09:03:38.338,1863,22-07-2015 09:00:45,3.031665667
1863,27.251.183.213,127351283313,0.001969,1,22-07-2015 09:03:22.322,1864,22-07-2015 09:00:46,2.601969
1864,182.66.43.46,282166143146,0.002374,0,22-07-2015 09:00:56.056,1865,22-07-2015 09:00:45,0.169040667
1865,107.167.108.242,207267208342,0.164999,1,22-07-2015 09:02:07.27,1866,22-07-2015 09:00:46,1.514999
1866,183.87.44.10,283187144110,0.002374,0,22-07-2015 09:00:52.052,1867,22-07-2015 09:00:46,0.102374
1867,202.142.67.10,302242167110,0.011115,1,22-07-2015 09:03:49.349,1868,22-07-2015 09:00:46,3.044448333
1868,164.100.57.2,264200157102,0.069577,1,22-07-2015 09:04:24.424,1869,22-07-2015 09:00:46,3.702910333
1869,61.3.153.6,161103253106,0.15339,0,22-07-2015 09:00:46.046,1870,22-07-2015 09:00:46,0.15339
1870,61.3.153.6,161103253106,0.164999,1,22-07-2015 09:01:05.15,1871,22-07-2015 09:00:46,0.481665667
1871,115.115.194.210,215215294310,0.008203,1,22-07-2015 09:03:35.335,1872,22-07-2015 09:00:46,2.824869667
1872,182.68.255.96,282168355196,0.164999,0,22-07-2015 09:00:51.051,1873,22-07-2015 09:00:45,0.264999
1873,106.210.82.222,206310182322,0.069577,1,22-07-2015 09:01:29.129,1874,22-07-2015 09:00:46,0.786243667
1874,117.197.198.59,217297298159,0.0024,1,22-07-2015 09:02:20.220,1875,22-07-2015 09:00:46,1.569066667
1875,117.239.227.162,217339327262,0.011832,1,22-07-2015 09:03:37.337,1876,22-07-2015 09:00:46,2.861832
1876,117.214.185.239,217314285339,0.164999,1,22-07-2015 09:03:09.39,1877,22-07-2015 09:00:46,2.531665667
1877,61.3.38.64,161103138164,0.164999,0,22-07-2015 09:00:46.046,1878,22-07-2015 09:00:46,0.164999
1878,14.141.108.74,114241208174,0.015595,1,22-07-2015 09:04:39.439,1879,22-07-2015 09:00:46,3.882261667
1879,121.241.235.68,221341335168,0.008203,1,22-07-2015 09:04:40.440,1880,22-07-2015 09:00:46,3.891536333
1880,223.196.219.35,323296319135,0.001075,1,22-07-2015 09:04:29.429,1881,22-07-2015 09:00:46,3.717741667
1881,112.121.55.9,212221155109,0.001318,1,22-07-2015 09:04:17.417,1882,22-07-2015 09:00:46,3.501318
1882,14.139.235.194,114239335294,0.164999,1,22-07-2015 09:02:51.251,1883,22-07-2015 09:00:46,2.231665667
1883,219.64.181.217,319164281317,0.011115,1,22-07-2015 09:01:39.139,1884,22-07-2015 09:00:46,0.877781667
1884,37.228.107.66,137328207166,0.001158,1,22-07-2015 09:04:21.421,1885,22-07-2015 09:00:46,3.567824667
1885,123.63.22.53,223163122153,0.001075,1,22-07-2015 09:02:00.20,1886,22-07-2015 09:00:46,1.234408333
1886,106.76.238.146,206176338246,0.164999,1,22-07-2015 09:03:01.31,1887,22-07-2015 09:00:46,2.414999
1887,106.206.128.226,206306228326,0.001969,1,22-07-2015 09:04:41.441,1888,22-07-2015 09:00:46,3.901969
1888,14.140.240.82,114240340182,0.0024,1,22-07-2015 09:01:25.125,1889,22-07-2015 09:00:46,0.635733333
1889,45.64.222.203,145164322303,0.164999,1,22-07-2015 09:04:21.421,1890,22-07-2015 09:00:46,3.731665667
1890,122.179.145.72,222279245172,0.15339,1,22-07-2015 09:03:49.349,1891,22-07-2015 09:00:46,3.186723333
1891,113.193.77.229,213293177329,0.164999,0,22-07-2015 09:00:46.046,1892,22-07-2015 09:00:46,0.164999
1892,122.168.47.241,222268147341,0.008806,1,22-07-2015 09:01:14.114,1893,22-07-2015 09:00:46,0.458806
1893,117.241.176.196,217341276296,0.15339,0,22-07-2015 09:00:50.050,1894,22-07-2015 09:00:46,0.20339
1894,112.79.39.173,212179139273,0.003226,1,22-07-2015 09:02:06.26,1895,22-07-2015 09:00:46,1.319892667
1895,112.79.39.198,212179139298,0.003877,1,22-07-2015 09:03:30.330,1896,22-07-2015 09:00:46,2.720543667
1896,54.243.31.236,154343131336,0.002374,1,22-07-2015 09:03:55.355,1897,22-07-2015 09:00:46,3.135707333
1897,27.7.34.182,127107134282,0.026151,0,22-07-2015 09:00:46.046,1898,22-07-2015 09:00:46,0.026151
1898,182.71.88.221,282171188321,0.011832,1,22-07-2015 09:04:40.440,1899,22-07-2015 09:00:46,3.895165333
1899,59.97.228.41,159197328141,0.002374,1,22-07-2015 09:01:27.127,1900,22-07-2015 09:00:46,0.669040667
1900,117.199.240.206,217299340306,0.15339,0,22-07-2015 09:00:47.047,1901,22-07-2015 09:00:46,0.15339
1901,164.100.41.28,264200141128,0.028007,1,22-07-2015 09:04:09.49,1902,22-07-2015 09:00:46,3.394673667
1902,159.155.148.1,259255248101,0.021564,1,22-07-2015 09:02:29.229,1903,22-07-2015 09:00:46,1.721564
1903,196.15.16.102,296115116202,0.001969,1,22-07-2015 09:02:33.233,1904,22-07-2015 09:00:46,1.768635667
1904,1.187.163.20,101287263120,0.164999,0,22-07-2015 09:00:47.047,1905,22-07-2015 09:00:46,0.164999
1905,49.205.99.169,149305199269,0.026151,0,22-07-2015 09:00:46.046,1906,22-07-2015 09:00:46,0.026151
1906,117.237.8.242,217337108342,0.026151,0,22-07-2015 09:00:46.046,1907,22-07-2015 09:00:46,0.026151
1907,202.54.41.53,302154141153,0.15339,1,22-07-2015 09:02:46.246,1908,22-07-2015 09:00:46,2.136723333
1908,124.253.119.0,224353219100,0.002374,0,22-07-2015 09:00:47.047,1909,22-07-2015 09:00:47,0.002374
1909,120.58.216.133,220158316233,0.026151,0,22-07-2015 09:00:47.047,1910,22-07-2015 09:00:47,0.026151
1910,125.21.240.2,225121340102,0.011832,1,22-07-2015 09:03:56.356,1911,22-07-2015 09:00:47,3.161832
1911,106.208.164.101,206308264201,0.008203,0,22-07-2015 09:01:05.15,1912,22-07-2015 09:00:47,0.308203
1912,49.248.2.250,149348102350,0.001075,1,22-07-2015 09:04:43.443,1913,22-07-2015 09:00:47,3.934408333
1913,220.225.250.113,320325350213,0.15339,0,22-07-2015 09:00:51.051,1914,22-07-2015 09:00:47,0.220056667
1914,59.144.10.114,159244110214,0.008203,1,22-07-2015 09:01:29.129,1915,22-07-2015 09:00:47,0.708203
1915,112.110.101.156,212210201256,0.026151,0,22-07-2015 09:00:47.047,1916,22-07-2015 09:00:47,0.026151
1916,120.63.216.246,220163316346,0.008806,1,22-07-2015 09:04:02.42,1917,22-07-2015 09:00:46,3.258806
1917,59.96.247.253,159196347353,0.015131,1,22-07-2015 09:04:23.423,1918,22-07-2015 09:00:47,3.615131
1918,122.175.21.69,222275121169,0.007439,1,22-07-2015 09:04:17.417,1919,22-07-2015 09:00:47,3.507439
1919,103.247.83.189,203347183289,0.069577,1,22-07-2015 09:03:27.327,1920,22-07-2015 09:00:47,2.736243667
1920,115.245.166.139,215345266239,0.164999,1,22-07-2015 09:01:04.14,1921,22-07-2015 09:00:47,0.448332333
1921,103.245.197.186,203345297286,0.072296,1,22-07-2015 09:04:38.438,1922,22-07-2015 09:00:47,3.922296
1922,106.194.95.240,206294195340,0.00114,1,22-07-2015 09:02:45.245,1923,22-07-2015 09:00:47,1.967806667
1923,59.94.109.181,159194209281,0.164999,0,22-07-2015 09:00:47.047,1924,22-07-2015 09:00:47,0.164999
1924,148.177.65.218,248277165318,0.011832,1,22-07-2015 09:03:51.351,1925,22-07-2015 09:00:47,3.078498667
1925,61.3.10.157,161103110257,0.008806,1,22-07-2015 09:01:13.113,1926,22-07-2015 09:00:47,0.442139333
1926,49.203.227.62,149303327162,0.021615,1,22-07-2015 09:01:39.139,1927,22-07-2015 09:00:47,0.871615
1927,155.91.136.231,255191236331,0.15339,1,22-07-2015 09:01:04.14,1928,22-07-2015 09:00:47,0.436723333
1928,117.218.203.139,217318303239,0.026151,0,22-07-2015 09:00:47.047,1929,22-07-2015 09:00:47,0.026151
1929,101.222.164.11,201322264111,0.021615,1,22-07-2015 09:04:25.425,1930,22-07-2015 09:00:47,3.654948333
1930,117.203.84.231,217303184331,0.15339,1,22-07-2015 09:01:03.13,1931,22-07-2015 09:00:47,0.420056667
1931,180.151.197.114,280251297214,0.007096,1,22-07-2015 09:04:30.430,1932,22-07-2015 09:00:47,3.723762667
1932,123.201.55.10,223301155110,0.007385,1,22-07-2015 09:01:11.111,1933,22-07-2015 09:00:47,0.407385
1933,106.220.186.157,206320286257,0.015131,0,22-07-2015 09:01:00.10,1934,22-07-2015 09:00:47,0.231797667
1934,115.252.64.196,215352164296,0.164999,0,22-07-2015 09:00:47.047,1935,22-07-2015 09:00:47,0.164999
1935,14.141.80.218,114241180318,0.001969,1,22-07-2015 09:02:39.239,1936,22-07-2015 09:00:47,1.851969
1936,117.222.1.93,217322101193,0.15339,0,22-07-2015 09:00:50.050,1937,22-07-2015 09:00:47,0.186723333
1937,121.242.40.15,221342140115,0.007439,1,22-07-2015 09:04:29.429,1938,22-07-2015 09:00:47,3.707439
1938,106.76.6.200,206176106300,0.026151,0,22-07-2015 09:00:47.047,1939,22-07-2015 09:00:47,0.026151
1939,182.69.11.63,282169111163,0.027277,1,22-07-2015 09:04:19.419,1940,22-07-2015 09:00:47,3.560610333
1940,202.41.10.3,302141110103,0.005901,1,22-07-2015 09:04:43.443,1941,22-07-2015 09:00:47,3.939234333
1941,164.100.176.204,264200276304,0.15339,0,22-07-2015 09:00:50.050,1942,22-07-2015 09:00:47,0.20339
1942,103.228.192.95,203328292195,0.15339,0,22-07-2015 09:00:56.056,1943,22-07-2015 09:00:47,0.286723333
1943,101.62.251.46,201162351146,0.00114,1,22-07-2015 09:03:11.311,1944,22-07-2015 09:00:47,2.40114
1944,210.212.122.172,310312222272,0.008806,1,22-07-2015 09:02:42.242,1945,22-07-2015 09:00:47,1.925472667
1945,122.177.183.66,222277283166,0.164999,0,22-07-2015 09:00:48.048,1946,22-07-2015 09:00:47,0.164999
1946,115.184.206.201,215284306301,0.021615,1,22-07-2015 09:02:45.245,1947,22-07-2015 09:00:47,1.988281667
1947,115.160.226.162,215260326262,0.072296,1,22-07-2015 09:01:39.139,1948,22-07-2015 09:00:47,0.938962667
1948,168.235.196.238,268335296338,0.003275,1,22-07-2015 09:01:39.139,1949,22-07-2015 09:00:47,0.869941667
1949,103.52.124.35,203152224135,0.01004,1,22-07-2015 09:02:22.222,1950,22-07-2015 09:00:47,1.576706667
1950,14.141.215.134,114241315234,0.033154,1,22-07-2015 09:01:43.143,1951,22-07-2015 09:00:47,0.966487333
